[2026-01-17T08:36:45.245+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-17T08:36:45.270+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.281+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [queued]>
[2026-01-17T08:36:45.282+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-17T08:36:45.303+0000] {taskinstance.py:2330} INFO - Executing <Task(DfToCsvOperator): fetch_news_to_csv> on 2026-01-16 00:00:00+00:00
[2026-01-17T08:36:45.312+0000] {warnings.py:112} WARNING - This process (pid=142) is multi-threaded, use of fork() may lead to deadlocks in the child.

[2026-01-17T08:36:45.315+0000] {standard_task_runner.py:64} INFO - Started process 179 to run task
[2026-01-17T08:36:45.318+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'daily_news_collection', 'fetch_news_to_csv', 'scheduled__2026-01-16T00:00:00+00:00', '--job-id', '12', '--raw', '--subdir', 'DAGS_FOLDER/daily_news_collection.py', '--cfg-path', '/tmp/tmpyrdpn9ep']
[2026-01-17T08:36:45.327+0000] {standard_task_runner.py:91} INFO - Job 12: Subtask fetch_news_to_csv
[2026-01-17T08:36:45.417+0000] {task_command.py:426} INFO - Running <TaskInstance: daily_news_collection.fetch_news_to_csv scheduled__2026-01-16T00:00:00+00:00 [running]> on host d8c064bd46bc
[2026-01-17T08:36:45.624+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='daily_news_collection' AIRFLOW_CTX_TASK_ID='fetch_news_to_csv' AIRFLOW_CTX_EXECUTION_DATE='2026-01-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-16T00:00:00+00:00'
[2026-01-17T08:36:45.632+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-17T08:36:45.658+0000] {logging_mixin.py:188} INFO - Đang sử dụng thư viện: vnstock version 3.x
[2026-01-17T08:36:45.659+0000] {logging_mixin.py:188} INFO - Sẽ lấy tin tức cho ngày: 2026-01-17
[2026-01-17T08:36:45.668+0000] {logging_mixin.py:188} INFO - 
=== QUÉT TIN TỨC NGÀY 2026-01-16 (1 luồng) ===
[2026-01-17T08:36:45.670+0000] {logging_mixin.py:188} INFO - -> Đang quét 1731 mã
[2026-01-17T08:38:54.277+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 100/1731 mã (5.8%)
[2026-01-17T08:39:43.390+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy VGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:01.350+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SGH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:04.478+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SGD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:08.113+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:11.224+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SGB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:15.624+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SFN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:18.755+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SFI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:24.619+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SFC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:27.736+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SEP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:33.240+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SEB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:38.022+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SEA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:41.133+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDY: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:44.897+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDX: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:49.113+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:52.713+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDU: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:57:58.201+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 500/1731 mã (28.9%)
[2026-01-17T08:58:01.416+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:05.127+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDK: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:08.592+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDJ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:11.712+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:15.873+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:18.998+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:22.832+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:26.184+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:29.310+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SDA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:32.427+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD9: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:35.561+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD8: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:39.340+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD7: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:42.472+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD6: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:45.590+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD5: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:48.715+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD4: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:52.565+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD3: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:58:56.143+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SD2: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:02.762+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCY: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:07.823+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:10.943+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:15.075+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCO: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:18.195+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:22.034+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCJ: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:25.550+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:28.822+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:31.942+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:35.053+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:38.180+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SCA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:41.474+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SC5: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:45.686+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:49.131+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:52.258+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T08:59:57.307+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:01.819+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:04.947+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:08.077+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:11.391+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:14.541+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SBA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:18.172+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SB1: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:21.642+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:25.122+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:28.537+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:31.647+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:35.190+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:38.430+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAF: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:42.149+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:45.511+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy SAB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:48.854+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy S99: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:55.117+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy S72: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:00:58.603+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy S55: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:03.107+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy S27: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:06.734+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy S12: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:10.265+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RYG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:13.381+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RTB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:16.654+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy ROS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:19.859+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RIC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:24.754+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RGC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:29.675+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy REE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:33.396+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RDP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:37.652+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RCL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:40.818+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RCD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:43.917+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RCC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:47.263+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RBC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:50.528+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RAT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:53.634+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy RAL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:01:56.759+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QTP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:00.483+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:03.600+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QST: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:06.865+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QSP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:11.346+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QPH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:15.311+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:18.434+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNU: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:21.583+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:24.888+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:27.997+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:31.292+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QNC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:34.666+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QLT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:39.755+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QHW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:44.283+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QCG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:48.464+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy QBS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:51.958+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PYU: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:02:55.899+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PXT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:00.001+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PXM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:04.695+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PXI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:08.241+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PXC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:11.969+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PXA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:14.973+0000] {logging_mixin.py:188} INFO -   -> Đã xử lý 600/1731 mã (34.7%)
[2026-01-17T09:03:15.513+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PX1: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:19.912+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PWA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:23.033+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVY: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:26.462+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVX: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:29.764+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:32.896+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:36.256+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:39.397+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVR: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:42.796+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:45.929+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVO: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:49.289+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:53.417+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:03:56.947+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:01.158+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:04.277+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:07.424+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:10.731+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:14.898+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PVA: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:18.019+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PV2: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:21.934+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTX: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:25.037+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTV: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:28.904+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:32.150+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:37.705+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTO: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:40.995+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:44.157+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTM: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:47.259+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTL: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:52.122+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:55.229+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTH: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:04:58.519+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:14.363+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:17.464+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:20.760+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PTB: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:24.009+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSW: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:27.109+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:31.199+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:36.283+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSI: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:40.592+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSG: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:44.317+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:49.490+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSD: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:52.595+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PSC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:05:56.686+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PRT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:01.032+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PRE: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:04.536+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PRC: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:07.644+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PQN: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:10.929+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPY: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:14.040+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPT: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:17.323+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPS: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
[2026-01-17T09:06:20.420+0000] {logging_mixin.py:188} INFO -   -> Lỗi khi lấy PPP: Failed to fetch data: 429 - Too Many Requests | ngủ 3.0s
